case,rho,design,parent_n,replicate,observed_n,A,B,C,D,train_n,validation_n,true_membership,logE_true,distance_to_threshold,prediction,arithmetic,method,resolved_bin_L1_Q,bright_probability_RMSE_Q,bright_probability_RMSE_P_reference,record_law_TV,invisible_mass,true_invisible_mass,Q_mass_resolved,seconds,iterations,score,status,tail_feasible,min_mean_loglik_gain,invisible_drift
rho0.90_N16000_r004,0.9,shallow,16000,4,11398,6593,2443,2362,4602,5732,5666,True,-710.5509577816563,713.5466900552103,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4587969367714093,0.130810168570419,0.18507777503709635,0.28399547929226054,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r004,0.9,deep,16000,4,12479,8091,2247,2141,3521,6282,6197,True,-826.902510210205,829.8982424837591,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.0957721870715792,0.0012178428699002673,0.0015878785757846496,0.038219874898715596,0.033279071736023486,0.04394840071310855,0.9503822893786785,0.006148596999992151,40,9.954989798118613e-08,score_tolerance_reached_not_global_certificate,True,4.678336384955628e-09,6.938893903907228e-18
rho0.90_N16000_r004,0.9,deep,16000,4,12479,8091,2247,2141,3521,6282,6197,True,-826.902510210205,829.8982424837591,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.3253236765783023,0.043001532647104775,0.051093131854841,0.09210147689554338,0.0,0.04394840071310855,0.9794816668289834,0.004754225000056067,40,9.765434061392853e-08,score_tolerance_reached_not_global_certificate,,2.7465141272386973e-11,0.033279071736023486
rho0.90_N16000_r004,0.9,deep,16000,4,12479,8091,2247,2141,3521,6282,6197,True,-826.902510210205,829.8982424837591,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.48830435559135305,0.11211892678887844,0.11970715080531118,0.24620208118139794,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r005,0.9,shallow,16000,5,11362,6663,2407,2292,4638,5632,5730,True,-760.6840910313437,763.6798233048977,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.07074513498179558,0.002602600900476024,0.025699465983241757,0.034031485309821176,0.14253695659655094,0.24532588993020876,0.8299692047321847,0.005435726999962753,38,7.47606590000918e-08,score_tolerance_reached_not_global_certificate,True,1.2878587085651816e-14,2.7755575615628914e-17
rho0.90_N16000_r005,0.9,shallow,16000,5,11362,6663,2407,2292,4638,5632,5730,True,-760.6840910313437,763.6798233048977,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.10664083540709697,0.01777158781402759,0.07499562055980351,0.056460402230283147,0.0,0.24532588993020876,0.9058814867613603,0.0044305080000413,39,9.305760073630154e-08,score_tolerance_reached_not_global_certificate,,2.6645352591003757e-15,0.1425369565965509
rho0.90_N16000_r005,0.9,shallow,16000,5,11362,6663,2407,2292,4638,5632,5730,True,-760.6840910313437,763.6798233048977,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.45680096882804644,0.13021531574672338,0.18457925620532575,0.28338574828303037,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r005,0.9,deep,16000,5,12474,8217,2193,2064,3526,6180,6294,True,-897.9595931880013,900.9553254615554,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09092793520878924,0.001427167987831067,0.0026878600276395905,0.038543781416870794,0.033279071736023486,0.04394840071310855,0.9516477694754668,0.00532758899998953,39,8.55500254285723e-08,score_tolerance_reached_not_global_certificate,True,3.7057432678011537e-09,0.0
rho0.90_N16000_r005,0.9,deep,16000,5,12474,8217,2193,2064,3526,6180,6294,True,-897.9595931880013,900.9553254615554,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.3191040011931373,0.04450686040705169,0.0526041428282037,0.09394649171677416,0.0,0.04394840071310855,0.9797749733747324,0.004114223000101447,39,9.305760095834614e-08,score_tolerance_reached_not_global_certificate,,8.321343614170473e-12,0.033279071736023486
rho0.90_N16000_r005,0.9,deep,16000,5,12474,8217,2193,2064,3526,6180,6294,True,-897.9595931880013,900.9553254615554,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.48086112783409357,0.11026248235502058,0.11785922504272138,0.24418626290329892,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r006,0.9,shallow,16000,6,11506,6662,2366,2478,4494,5738,5768,True,-722.7119096805383,725.7076419540923,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.07723621072729962,0.0029756422415456907,0.025439128911989857,0.03546340098898663,0.1425369565965509,0.24532588993020876,0.8314555770951184,0.011092299999972965,66,8.955681341070807e-08,score_tolerance_reached_not_global_certificate,True,7.883027564048461e-12,0.0
rho0.90_N16000_r006,0.9,shallow,16000,6,11506,6662,2366,2478,4494,5738,5768,True,-722.7119096805383,725.7076419540923,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.10209658063131544,0.017273122737403213,0.07432198562331961,0.0571735798798427,0.0,0.24532588993020876,0.9063180443409898,0.006745052999917789,65,9.07070518696429e-08,score_tolerance_reached_not_global_certificate,,9.85389547736304e-12,0.1425369565965509
rho0.90_N16000_r006,0.9,shallow,16000,6,11506,6662,2366,2478,4494,5738,5768,True,-722.7119096805383,725.7076419540923,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.45424580649341706,0.13019977260121096,0.18460424655556318,0.282357935295243,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r006,0.9,deep,16000,6,12566,8160,2152,2254,3434,6252,6314,True,-856.5205588699467,859.5162911435008,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09512552832103266,0.0028917603495609476,0.004427000405665144,0.03945626010469176,0.033279071736023486,0.04394840071310855,0.9519455922798737,0.012926729000014348,66,9.172413413515221e-08,score_tolerance_reached_not_global_certificate,True,2.6978863587601154e-11,0.0
rho0.90_N16000_r006,0.9,deep,16000,6,12566,8160,2152,2254,3434,6252,6314,True,-856.5205588699467,859.5162911435008,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.3301350935064657,0.04511737710983016,0.05320388586917185,0.09643288870664268,0.0,0.04394840071310855,0.9803335982418881,0.007936357000062344,65,9.07070520916875e-08,score_tolerance_reached_not_global_certificate,,3.3797853404848865e-11,0.033279071736023486
rho0.90_N16000_r006,0.9,deep,16000,6,12566,8160,2152,2254,3434,6252,6314,True,-856.5205588699467,859.5162911435008,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.48701238740484165,0.1121859828750725,0.11979991344495343,0.24521813448621477,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r007,0.9,shallow,16000,7,11421,6575,2415,2431,4579,5764,5657,True,-734.1187278214015,737.1144600949556,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.08475149921125676,0.0050197110041222456,0.02082900790299095,0.04068183778881736,0.1425369565965509,0.24532588993020876,0.832784887407623,0.005438412000103199,38,8.764988041687787e-08,score_tolerance_reached_not_global_certificate,True,4.0323300254385686e-13,2.7755575615628914e-17
rho0.90_N16000_r007,0.9,shallow,16000,7,11421,6575,2415,2431,4579,5764,5657,True,-734.1187278214015,737.1144600949556,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.12197457875822192,0.012276934760172274,0.06868302895076356,0.057535223373800765,0.0,0.24532588993020876,0.9083523304846459,0.008012429000018528,40,9.105108023099717e-08,score_tolerance_reached_not_global_certificate,,1.4344081478157023e-13,0.1425369565965509
rho0.90_N16000_r007,0.9,shallow,16000,7,11421,6575,2415,2431,4579,5764,5657,True,-734.1187278214015,737.1144600949556,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.42781663735416064,0.1236620330988952,0.1782044558219301,0.2689546897509865,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r007,0.9,deep,16000,7,12469,8064,2201,2204,3531,6297,6172,True,-858.7626560944914,861.7583883680454,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.0986311245684327,0.0032817018078614784,0.0024167654342200904,0.041869311178752325,0.033279071736023486,0.04394840071310855,0.9546742862360755,0.012512884999978269,61,8.756490216704331e-08,score_tolerance_reached_not_global_certificate,True,7.644551658358978e-12,0.0
rho0.90_N16000_r007,0.9,deep,16000,7,12469,8064,2201,2204,3531,6297,6172,True,-858.7626560944914,861.7583883680454,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.3342499141511517,0.040090965913377304,0.04814850611517344,0.09458792297163185,0.0,0.04394840071310855,0.981413702824019,0.00794936600004803,60,8.967745035448615e-08,score_tolerance_reached_not_global_certificate,,9.309442106086863e-12,0.033279071736023486
rho0.90_N16000_r007,0.9,deep,16000,7,12469,8064,2201,2204,3531,6297,6172,True,-858.7626560944914,861.7583883680454,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.46332102808767983,0.10649710356142061,0.114129157334372,0.23255425465151836,0.0,0.04394840071310855,1.0000000000000002,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r008,0.9,shallow,16000,8,11286,6467,2405,2414,4714,5595,5691,True,-754.9203975054199,757.916129778974,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.07558631866512383,0.004121272102808367,0.022196569368098284,0.0339209346251638,0.1425369565965509,0.24532588993020876,0.8252752626528417,0.006413646000055451,41,7.426016777703286e-08,score_tolerance_reached_not_global_certificate,True,7.993605777301127e-14,2.7755575615628914e-17
rho0.90_N16000_r008,0.9,shallow,16000,8,11286,6467,2405,2414,4714,5595,5691,True,-754.9203975054199,757.916129778974,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.10554413229495446,0.014371315854895001,0.07105620277750417,0.053183199376137566,0.0,0.24532588993020876,0.9035245181673331,0.00423060399998576,39,7.883851105283668e-08,score_tolerance_reached_not_global_certificate,,2.1449508835758024e-13,0.1425369565965509
rho0.90_N16000_r008,0.9,shallow,16000,8,11286,6467,2405,2414,4714,5595,5691,True,-754.9203975054199,757.916129778974,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4526481025219254,0.12802860201422137,0.18250768030800235,0.2807436932718647,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r008,0.9,deep,16000,8,12374,8013,2178,2183,3626,6141,6233,True,-877.2113144874975,880.2070467610515,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09449507935254735,0.0038861623616312617,0.0026893935265053775,0.03719459633206491,0.033279071736023486,0.04394840071310855,0.9532391107577494,0.007993520000013632,47,8.710199903385896e-08,score_tolerance_reached_not_global_certificate,True,2.8229729664985825e-10,0.0
rho0.90_N16000_r008,0.9,deep,16000,8,12374,8013,2178,2183,3626,6141,6233,True,-877.2113144874975,880.2070467610515,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.318373112885208,0.04128758529280938,0.04935434938726001,0.09100687921482664,0.0,0.04394840071310855,0.9806449940006406,0.0071719310000162295,46,9.590692773286946e-08,score_tolerance_reached_not_global_certificate,,3.749534016606049e-11,0.033279071736023486
rho0.90_N16000_r008,0.9,deep,16000,8,12374,8013,2178,2183,3626,6141,6233,True,-877.2113144874975,880.2070467610515,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.47024916523841065,0.10717958332010345,0.11478762593758841,0.23911131146421383,0.0,0.04394840071310855,0.9999999999999999,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r009,0.9,shallow,16000,9,11399,6587,2337,2475,4601,5726,5673,True,-722.8541780389891,725.8499103125431,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.07208828154630098,0.002733020637072724,0.02236621993852188,0.03288886124891228,0.1425369565965509,0.24532588993020876,0.8303168110341551,0.0057570099999111335,40,7.141742877053419e-08,score_tolerance_reached_not_global_certificate,True,1.2745360322696797e-13,2.7755575615628914e-17
rho0.90_N16000_r009,0.9,shallow,16000,9,11399,6587,2337,2475,4601,5726,5673,True,-722.8541780389891,725.8499103125431,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.10735238042603812,0.013740485888737174,0.07067464136362188,0.05247858181940828,0.0,0.24532588993020876,0.9053048963369658,0.004276112000070498,37,7.862496631538818e-08,score_tolerance_reached_not_global_certificate,,5.848654893725325e-13,0.1425369565965509
rho0.90_N16000_r009,0.9,shallow,16000,9,11399,6587,2337,2475,4601,5726,5673,True,-722.8541780389891,725.8499103125431,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4460046498106362,0.12749606733182703,0.18184590680077184,0.27874679819819626,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r009,0.9,deep,16000,9,12498,8127,2127,2244,3502,6283,6215,True,-846.7638453060017,849.7595775795558,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09634258146303705,0.0021211708230254676,0.0015238225208337101,0.03784092200024712,0.033279071736023486,0.04394840071310855,0.951570568562924,0.012537006000002293,84,9.660810693995414e-08,score_tolerance_reached_not_global_certificate,True,1.459898868461096e-11,0.0
rho0.90_N16000_r009,0.9,deep,16000,9,12498,8127,2127,2244,3502,6283,6215,True,-846.7638453060017,849.7595775795558,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.321947819937296,0.040904459413996404,0.04898615276550755,0.09103146071814766,0.0,0.04394840071310855,0.9795831855943882,0.011814297999990231,83,9.122642463665898e-08,score_tolerance_reached_not_global_certificate,,1.7434054200293758e-11,0.033279071736023486
rho0.90_N16000_r009,0.9,deep,16000,9,12498,8127,2127,2244,3502,6283,6215,True,-846.7638453060017,849.7595775795558,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.47017661565746194,0.10792555681764854,0.11551753083927374,0.239200425455066,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r010,0.9,shallow,16000,10,11382,6563,2415,2404,4618,5718,5664,True,-725.2907129523866,728.2864452259406,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.07604579400637787,0.001588500313140568,0.023649911354867593,0.03626191802200253,0.1425369565965509,0.24532588993020876,0.8287685045340161,0.0068277450000096,41,7.527339536580032e-08,score_tolerance_reached_not_global_certificate,True,5.773159728050814e-15,2.7755575615628914e-17
rho0.90_N16000_r010,0.9,shallow,16000,10,11382,6563,2415,2404,4618,5718,5664,True,-725.2907129523866,728.2864452259406,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.1136512139009734,0.015473271752907865,0.07260175801044706,0.053705735936020835,0.0,0.24532588993020876,0.9070588743143683,0.0048286539999935485,43,9.678958234893287e-08,score_tolerance_reached_not_global_certificate,,2.220446049250313e-15,0.1425369565965509
rho0.90_N16000_r010,0.9,shallow,16000,10,11382,6563,2415,2404,4618,5718,5664,True,-725.2907129523866,728.2864452259406,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.46345151926396594,0.13174278303918124,0.18605858618436066,0.28650313143745226,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r010,0.9,deep,16000,10,12452,8044,2200,2208,3548,6234,6218,True,-853.6054999655128,856.6012322390668,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09883751042202928,0.0015383077782362355,0.0015509550174612058,0.04026666222246046,0.033279071736023486,0.04394840071310855,0.9492981340142207,0.006340098000009675,48,8.000698444562004e-08,score_tolerance_reached_not_global_certificate,True,2.5928414970621816e-10,0.0
rho0.90_N16000_r010,0.9,deep,16000,10,12452,8044,2200,2208,3548,6234,6218,True,-853.6054999655128,856.6012322390668,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.3288101597953307,0.043137909576207466,0.05122996997768265,0.09085460686100624,0.0,0.04394840071310855,0.9793773631798504,0.004901270999994267,47,8.737698942162808e-08,score_tolerance_reached_not_global_certificate,,2.8143709585037868e-11,0.033279071736023486
rho0.90_N16000_r010,0.9,deep,16000,10,12452,8044,2200,2208,3548,6234,6218,True,-853.6054999655128,856.6012322390668,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.49285201349693,0.11324711877678924,0.1208458986075502,0.24858860561182478,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r011,0.9,shallow,16000,11,11467,6708,2387,2372,4533,5759,5708,True,-729.9709726928966,732.9667049664506,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.0871563081093516,0.002290808606396273,0.02502351427963556,0.040481408417905096,0.1425369565965509,0.24532588993020876,0.8415749642951822,0.007415029000071627,40,7.221237647734073e-08,score_tolerance_reached_not_global_certificate,True,7.105427357601002e-15,0.0
rho0.90_N16000_r011,0.9,shallow,16000,11,11467,6708,2387,2372,4533,5759,5708,True,-729.9709726928966,732.9667049664506,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.11982111700223301,0.015897099352492734,0.07292146445612042,0.06107786953304508,0.0,0.24532588993020876,0.9125349600112903,0.004420282999944902,39,9.847912796345781e-08,score_tolerance_reached_not_global_certificate,,2.220446049250313e-15,0.1425369565965509
rho0.90_N16000_r011,0.9,shallow,16000,11,11467,6708,2387,2372,4533,5759,5708,True,-729.9709726928966,732.9667049664506,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4476617468079048,0.12637760591837374,0.18076503690738166,0.27868245419203574,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r011,0.9,deep,16000,11,12571,8218,2164,2189,3429,6324,6247,True,-855.0745299547924,858.0702622283465,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.10002581109033286,0.0015708853397735508,0.0024972936962979787,0.04188835388703556,0.033279071736023486,0.04394840071310855,0.9539861216460237,0.009187587000042186,55,9.59600315324866e-08,score_tolerance_reached_not_global_certificate,True,2.930322651195638e-11,0.0
rho0.90_N16000_r011,0.9,deep,16000,11,12571,8218,2164,2189,3429,6324,6247,True,-855.0745299547924,858.0702622283465,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.33575850384758876,0.04297415034084952,0.051059472306914655,0.09804497471450521,0.0,0.04394840071310855,0.9811024468280659,0.00602516399999331,55,7.575349680877252e-08,score_tolerance_reached_not_global_certificate,,2.1723067789025663e-11,0.033279071736023486
rho0.90_N16000_r011,0.9,deep,16000,11,12571,8218,2164,2189,3429,6324,6247,True,-855.0745299547924,858.0702622283465,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4814033115798327,0.10900301473221338,0.11661184049649259,0.24277607014987065,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r012,0.9,shallow,16000,12,11335,6595,2360,2380,4665,5712,5623,True,-697.0518282153228,700.0475604888768,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.08375560766450334,0.003339035432548738,0.025881721920574266,0.03707103273232113,0.14253695659655094,0.24532588993020876,0.8352018646196321,0.005807845000049383,41,7.541229111412775e-08,score_tolerance_reached_not_global_certificate,True,6.217248937900877e-15,2.7755575615628914e-17
rho0.90_N16000_r012,0.9,shallow,16000,12,11335,6595,2360,2380,4665,5712,5623,True,-697.0518282153228,700.0475604888768,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.1177671358880604,0.017699645268092146,0.0747669594975003,0.058791574856739914,0.0,0.24532588993020876,0.9094359742731551,0.004610782999975527,39,9.356041852370822e-08,score_tolerance_reached_not_global_certificate,,3.552713678800501e-15,0.1425369565965509
rho0.90_N16000_r012,0.9,shallow,16000,12,11335,6595,2360,2380,4665,5712,5623,True,-697.0518282153228,700.0475604888768,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.44198109075168845,0.13016114294798375,0.18440876705400525,0.27533271667973747,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r012,0.9,deep,16000,12,12443,8093,2169,2181,3557,6260,6183,True,-832.9270461257656,835.9227783993197,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09403315595107042,0.0021001304135479988,0.0024745586771794297,0.04007568632116172,0.033279071736023486,0.04394840071310855,0.9471214679530058,0.011518407000039588,83,9.696930808870184e-08,score_tolerance_reached_not_global_certificate,True,1.460431775512916e-11,0.0
rho0.90_N16000_r012,0.9,deep,16000,12,12443,8093,2169,2181,3557,6260,6183,True,-832.9270461257656,835.9227783993197,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.3301812960487521,0.04434699533213155,0.05243389321074082,0.09489858756926656,0.0,0.04394840071310855,0.9782458805254315,0.009003387000007024,82,9.085621877069627e-08,score_tolerance_reached_not_global_certificate,,1.7480239478118165e-11,0.033279071736023486
rho0.90_N16000_r012,0.9,deep,16000,12,12443,8093,2169,2181,3557,6260,6183,True,-832.9270461257656,835.9227783993197,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.47351034580224083,0.11160265066096875,0.11918723080026246,0.23893256550693148,0.0,0.04394840071310855,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r013,0.9,shallow,16000,13,11491,6563,2438,2490,4509,5744,5747,True,-753.9545468177885,756.9502790913425,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.0770519260941806,0.005322687406799352,0.020589397601426553,0.03857534120790117,0.1425369565965509,0.24532588993020876,0.8281476195058773,0.005418372000008276,39,7.388376747202286e-08,score_tolerance_reached_not_global_certificate,True,1.7763568394002505e-14,2.7755575615628914e-17
rho0.90_N16000_r013,0.9,shallow,16000,13,11491,6563,2438,2490,4509,5744,5747,True,-753.9545468177885,756.9502790913425,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.1116052687370608,0.012518311555887448,0.06888356806300446,0.05584058071970398,0.0,0.24532588993020876,0.9057868613465744,0.004109786999947573,39,8.650418314992692e-08,score_tolerance_reached_not_global_certificate,,8.881784197001252e-15,0.1425369565965509
rho0.90_N16000_r013,0.9,shallow,16000,13,11491,6563,2438,2490,4509,5744,5747,True,-753.9545468177885,756.9502790913425,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4372351372766097,0.1259317776236892,0.18042503123891482,0.27323586514574844,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r013,0.9,deep,16000,13,12547,8058,2207,2282,3453,6273,6274,True,-878.7705558113062,881.7662880848602,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.09353685550364575,0.004034526214593069,0.002697412596051159,0.040831892322218656,0.033279071736023486,0.04394840071310855,0.9511639573536159,0.008155388999966817,47,8.144820902920114e-08,score_tolerance_reached_not_global_certificate,True,2.3241408797503027e-10,0.0
rho0.90_N16000_r013,0.9,deep,16000,13,12547,8058,2207,2282,3453,6273,6274,True,-878.7705558113062,881.7662880848602,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.33290713686875906,0.04025240719198971,0.04830725176050042,0.09380654152891327,0.0,0.04394840071310855,0.9800426451874722,0.007630116000086673,46,9.013048418715641e-08,score_tolerance_reached_not_global_certificate,,8.434275500235344e-11,0.033279071736023486
rho0.90_N16000_r013,0.9,deep,16000,13,12547,8058,2207,2282,3453,6273,6274,True,-878.7705558113062,881.7662880848602,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4699166934484173,0.1080384933220819,0.1156617384578534,0.2366516193074888,0.0,0.04394840071310855,1.0000000000000002,0.0,0,0.0,deliberately_uncorrected_histogram,,,
rho0.90_N16000_r014,0.9,shallow,16000,14,11304,6552,2353,2399,4696,5656,5648,True,-728.3821385408761,731.3778708144301,stratumwise_add_one,float64 evaluation; not a rational certificate,D_completion,0.06129067627350977,0.0020643289145986024,0.024194663558763138,0.03017227922128588,0.1425369565965509,0.24532588993020876,0.8324192856764572,0.00768227300000035,52,8.8854260377816e-08,score_tolerance_reached_not_global_certificate,True,8.483436175765746e-12,2.7755575615628914e-17
rho0.90_N16000_r014,0.9,shallow,16000,14,11304,6552,2353,2399,4696,5656,5648,True,-728.3821385408761,731.3778708144301,stratumwise_add_one,float64 evaluation; not a rational certificate,no_D_ablation,0.10377445809532765,0.015794849935042193,0.07290514781866546,0.050499349019238846,0.0,0.24532588993020876,0.9080182307313663,0.005283594000047742,51,9.590170235718176e-08,score_tolerance_reached_not_global_certificate,,1.1311396264090945e-11,0.1425369565965509
rho0.90_N16000_r014,0.9,shallow,16000,14,11304,6552,2353,2399,4696,5656,5648,True,-728.3821385408761,731.3778708144301,stratumwise_add_one,float64 evaluation; not a rational certificate,A_only_histogram,0.4518320065464889,0.1306178294646309,0.1848373063815931,0.28097690886930743,0.0,0.24532588993020876,1.0,0.0,0,0.0,deliberately_uncorrected_histogram,,,
